"age","incident_hour_of_the_day","number_of_vehicles_involved","auto_make","auto_year","state","severity","start_time","end_time","temperature","humidity","visibility","wind_speed","precipitation"
41,"16",3,"Saab",2007,"CA",2,"2020-10-04 23:53:52","2020-10-05 01:23:13","71.0","78.0","4.0","0.0","0.0"
38,"12",3,"Saab",2003,"MA",2,"2016-11-15 17:40:08","2016-11-15 18:54:35","53.1","100.0","2.0","25.3","0.23"
29,"4",1,"Nissan",2007,"NY",2,"2019-04-19 11:38:08","2019-04-19 12:38:16","70.0","61.0","10.0","15.0","0.0"
31,"3",1,"Ford",1997,"CA",2,"2020-01-11 09:20:32","2020-01-11 10:20:21","50.0","87.0","4.0","9.0",NULL
35,"0",1,"Volkswagen",2008,"CA",2,"2019-10-18 06:35:00","2019-10-18 07:29:31","45.0","82.0","10.0","3.0","0.0"
27,"19",1,"Toyota",2000,"FL",2,"2020-11-27 06:22:00","2020-11-27 12:37:10","59.0","100.0","5.0","0.0","0.0"
27,"15",2,"Toyota",2008,"CA",2,"2019-07-18 08:34:43","2019-07-18 09:04:27","70.0","71.0","8.0","0.0","0.0"
44,"6",1,"Accura",1997,"MD",3,"2016-12-17 05:51:28","2016-12-17 11:51:28","28.4","93.0","4.0","5.8","0.06"
27,"3",1,"Audi",2010,"GA",2,"2019-03-28 19:02:29","2019-03-28 19:31:06","64.9","25.0","7.0","5.8",NULL
39,"17",1,"Accura",2003,"CA",3,"2018-08-23 13:39:47","2018-08-23 14:09:37","78.8","57.0","10.0","16.1",NULL
46,"4",4,"Volkswagen",1996,"CA",2,"2020-11-13 15:14:00","2020-11-13 17:29:53","68.0","24.0","7.0","8.0","0.0"
57,"14",1,"Dodge",1995,"GA",3,"2018-04-11 08:31:10","2018-04-11 09:00:45","48.0","68.0","10.0","5.8",NULL
46,"3",3,"Toyota",2006,"CA",4,"2018-08-26 19:58:10","2018-08-26 20:27:39","73.9","57.0","10.0","4.6",NULL
30,"4",3,"Chevrolet",2005,"CA",2,"2020-12-23 13:30:30","2020-12-23 22:25:23","66.0","52.0","10.0","0.0","0.0"
42,"13",1,"BMW",1998,"IL",3,"2020-06-13 15:28:19","2020-06-13 16:18:17","66.0","48.0","10.0","15.0","0.0"
27,"23",3,"Volkswagen",2003,"OH",3,"2020-03-23 18:34:31","2020-03-23 19:19:31","39.0","81.0","10.0","6.0","0.0"
33,"3",1,"Toyota",2010,"KY",3,"2020-03-02 17:02:24","2020-03-02 18:04:14","60.0","69.0","10.0","8.0","0.0"
34,"0",3,"Nissan",2000,"CA",2,"2019-12-24 03:34:00","2019-12-24 07:46:16","37.0","93.0","2.0","0.0","0.0"
43,"14",2,"Nissan",2007,"WI",2,"2017-08-02 07:43:04","2017-08-02 13:43:04","69.8","73.0","10.0","4.6",NULL
26,"14",2,"Volkswagen",2010,"NV",2,"2020-04-13 15:51:03","2020-04-13 16:34:36","56.0","14.0","10.0","12.0","0.0"
28,"22",1,"Jeep",2006,"CA",2,"2019-04-23 05:35:03","2019-04-23 06:34:48","59.0","83.0","8.0","0.0","0.0"
36,"17",3,"Saab",2006,"TN",2,"2020-10-04 21:13:41","2020-10-05 00:37:06","55.0","64.0","10.0","14.0","0.0"
57,"14",1,"Volkswagen",2000,"GA",3,"2020-04-14 09:56:29","2020-04-14 11:10:10","62.0","67.0","10.0","6.0","0.0"
27,"2",1,"Ford",1996,"MA",2,"2018-05-10 08:23:15","2018-05-10 08:53:00","50.0","96.0","2.0",NULL,NULL
28,"4",1,"Jeep",2012,"CA",2,"2019-11-21 07:38:32","2019-11-21 08:23:26","45.0","100.0","10.0","5.0","0.0"
42,"2",1,"Saab",1997,"TN",2,"2020-12-09 01:53:37","2020-12-09 03:54:13","29.0","89.0","10.0","0.0","0.0"
31,"10",1,"Nissan",1996,"CA",2,"2020-04-26 10:34:00","2020-04-26 11:06:07","73.0","50.0","10.0","9.0","0.0"
60,"11",1,"Mercedes",1999,"MN",2,"2019-10-22 17:54:48","2019-10-22 18:24:01","45.0","71.0","10.0","17.0","0.0"
50,"1",4,"Dodge",2010,"PA",2,"2018-05-02 10:00:06","2018-05-02 10:44:46","71.1","41.0","10.0","6.9",NULL
40,"20",1,"Toyota",2010,"CA",2,"2016-12-13 11:25:33","2016-12-13 11:55:13","60.1","60.0","10.0","8.1",NULL
39,"10",1,"BMW",2014,"TX",3,"2020-11-21 15:29:10","2020-11-21 16:59:32","79.0","40.0","10.0","14.0","0.0"
47,"20",2,"Ford",1999,"TX",2,"2019-06-19 11:45:30","2019-06-19 13:00:19","90.0","70.0","10.0","13.0","0.0"
35,"10",3,"Chevrolet",2008,"FL",2,"2018-04-27 07:03:41","2018-04-27 13:03:41","69.8","88.0","10.0",NULL,NULL
37,"2",2,"Accura",2004,"GA",3,"2020-08-12 18:58:38","2020-08-12 20:16:29","78.0","76.0","10.0","5.0","0.0"
45,"19",1,"Accura",2006,"MI",3,"2017-04-22 17:42:49","2017-04-22 18:11:57","57.0","42.0","10.0","9.2",NULL
29,"10",1,"Mercedes",1995,"CA",3,"2020-09-23 20:17:15","2020-09-23 21:23:00","69.0","75.0","10.0","10.0","0.0"
35,"14",1,"Toyota",2001,"SC",2,"2018-03-02 08:13:39","2018-03-02 09:13:22","55.0","40.0","10.0","9.2",NULL
35,"5",1,"Chevrolet",1997,"FL",2,"2020-11-22 14:24:00","2020-11-22 16:40:39","79.0","84.0","10.0","9.0","0.12"
28,"8",1,"Saab",1999,"TX",3,"2020-10-01 10:01:38","2020-10-01 10:37:52","75.0","53.0","10.0","5.0","0.0"
45,"4",1,"Suburu",1997,"FL",2,"2020-09-14 03:30:29","2020-09-14 06:01:00","78.0","96.0","10.0","7.0","0.0"
34,"4",3,"Audi",1997,"SC",2,"2019-06-21 19:51:20","2019-06-21 20:56:33","88.0","52.0","10.0","5.0","0.0"
48,"20",2,"Nissan",2014,"GA",3,"2017-08-11 16:11:14","2017-08-11 16:40:36","90.5","59.0","10.0","6.9",NULL
38,"18",1,"Dodge",2005,"FL",2,"2018-09-27 08:01:12","2018-09-27 08:30:28","75.9","100.0","9.0",NULL,NULL
55,"0",3,"Suburu",1998,"LA",2,"2020-12-19 09:26:00","2020-12-19 11:07:26","49.0","86.0","2.0","10.0","0.08"
32,"1",1,"Saab",1995,"TX",2,"2016-06-21 09:43:35","2016-06-21 10:29:08","84.2","66.0","9.0","5.8",NULL
38,"17",1,"Audi",2001,"GA",4,"2019-07-16 03:03:13","2019-07-16 08:02:31","75.0","87.0","10.0","0.0","0.0"
40,"23",1,"Volkswagen",2009,"CA",3,"2020-06-24 17:34:43","2020-06-24 17:49:43","74.0","59.0","10.0","9.0","0.0"
43,"4",3,"Honda",2014,"SC",3,"2018-03-29 19:19:49","2018-03-29 20:19:34","73.4","50.0","10.0","10.4",NULL
36,"0",3,"Dodge",2004,"FL",2,"2020-11-23 13:54:30.000000000","2020-11-23 20:28:28.000000000","75.0","82.0","10.0","14.0","0.0"
40,"11",1,"Suburu",2003,"CA",2,"2020-12-14 22:17:00","2020-12-15 01:49:48","51.0","43.0","10.0","6.0","0.0"
32,"4",1,"Honda",2012,"NC",2,"2019-05-02 09:58:40","2019-05-02 10:28:10","70.0","78.0","10.0","10.0","0.0"
32,"0",3,"Dodge",1995,"FL",2,"2020-11-29 10:20:30","2020-11-30 00:32:10","79.0","77.0","10.0","7.0","0.0"
31,"2",3,"Ford",2013,"CA",2,"2020-04-09 15:13:00","2020-04-09 16:05:48","52.0","86.0","5.0","0.0","0.17"
27,"11",3,"Jeep",2008,"WI",2,"2019-05-24 15:47:26","2019-05-24 16:15:21","59.0","83.0","10.0","9.0","0.0"
54,"23",3,"Audi",2007,"TN",2,"2018-06-13 08:28:11","2018-06-13 08:58:02","78.8","83.0","10.0","4.6",NULL
29,"17",3,"Jeep",1995,"NC",2,"2020-06-19 14:37:50","2020-06-19 14:52:50","84.0","51.0","10.0","6.0","0.0"
20,"22",1,"Audi",2000,"NY",2,"2019-09-25 07:57:27","2019-09-25 08:58:10","57.0","81.0","10.0","5.0","0.0"
34,"18",1,"Ford",2001,"MN",2,"2018-08-25 20:16:02","2018-08-25 20:45:46","75.9","71.0","9.0","3.5",NULL
32,"8",1,"Ford",2010,"MI",2,"2019-07-15 08:05:44","2019-07-15 09:35:25","71.0","66.0","10.0","3.0","0.0"
39,"15",3,"Jeep",2010,"AZ",2,"2019-05-16 16:29:02","2019-05-16 19:11:57","89.0","13.0","10.0","17.0","0.0"
43,"20",1,"Nissan",2013,"CA",2,"2018-01-31 08:43:04","2018-01-31 14:43:04","64.9","28.0","10.0","3.5",NULL
32,"4",1,"Suburu",2010,"NY",2,"2020-03-18 07:02:49","2020-03-18 07:48:00","27.0","78.0","10.0","0.0","0.0"
57,"10",3,"Jeep",2012,"CA",3,"2017-07-21 15:48:01","2017-07-21 21:48:01","82.0","52.0","10.0","8.1",NULL
48,"10",1,"Dodge",2006,"AL",2,"2020-12-13 01:54:00","2020-12-13 03:09:00",NULL,NULL,NULL,NULL,"0.0"
37,"22",3,"Honda",2009,"CA",2,"2016-08-16 14:30:19","2016-08-16 15:15:19","91.4","24.0","8.0",NULL,NULL
33,"15",3,"Saab",1999,"CA",2,"2017-01-17 07:34:02","2017-01-17 13:34:02","41.0","82.0","3.0","3.5",NULL
46,"13",1,"Accura",2000,"CA",2,"2017-02-06 12:09:32","2017-02-06 18:09:32","55.4","94.0","3.0","5.8",NULL
60,"23",1,"Mercedes",2007,"FL",2,"2019-12-03 11:11:16","2019-12-03 11:40:50","61.0","48.0","10.0","7.0","0.0"
51,"18",3,"BMW",2006,"CA",2,"2019-09-26 16:45:00","2019-09-26 18:37:40","75.0","60.0","10.0","16.0","0.0"
40,"7",1,"Audi",1997,"CA",3,"2019-09-11 08:37:24","2019-09-11 09:22:56","65.0","73.0","10.0","0.0","0.0"
47,"21",1,"Toyota",2010,"CA",3,"2020-06-20 05:36:19","2020-06-20 08:20:25","56.0","84.0","9.0","6.0","0.0"
57,"15",3,"Nissan",2003,"CA",3,"2017-12-19 07:46:40","2017-12-19 08:30:42","52.0","50.0","10.0",NULL,NULL
36,"17",3,"Jeep",2014,"MN",2,"2017-06-27 08:53:48","2017-06-27 14:53:48","64.9","48.0","10.0","6.9",NULL
43,"2",1,"Ford",2002,"NY",2,"2019-11-19 05:36:40","2019-11-19 06:37:49","34.0","100.0","7.0","0.0","0.01"
25,"1",3,"Dodge",2000,"MI",2,"2017-10-11 16:39:10","2017-10-11 17:08:53","52.0","89.0","2.5","13.8","0.01"
28,"3",1,"Dodge",2011,"NC",3,"2019-05-12 07:26:12","2019-05-12 07:56:08","69.0","90.0","10.0","15.0","0.0"
38,"0",1,"Toyota",1995,"UT",2,"2019-08-07 22:40:00","2019-08-07 23:39:00","68.0","68.0","10.0","0.0","0.0"
29,"4",1,"Jeep",2008,"FL",3,"2019-03-02 09:04:12","2019-03-02 10:21:00","69.1","81.0","10.0",NULL,NULL
29,"11",3,"Saab",2006,"IN",3,"2019-11-06 02:29:59","2019-11-06 06:02:05","32.0","87.0","10.0","0.0",NULL
31,"4",1,"Saab",2003,"NC",2,"2019-11-12 09:17:01","2019-11-12 10:31:50","50.0","86.0","4.0","14.0","0.09"
45,"11",3,"Ford",2010,"GA",3,"2017-08-02 08:51:03","2017-08-02 09:20:43","72.0","84.0","10.0",NULL,NULL
30,"4",3,"Dodge",1997,"VA",2,"2020-11-08 02:05:29","2020-11-08 03:27:45",NULL,NULL,NULL,NULL,NULL
38,"20",1,"Accura",2001,"CA",3,"2016-08-21 15:58:59","2016-08-21 16:30:00","68.0","65.0","10.0","19.6",NULL
38,"22",1,"Honda",2015,"CA",2,"2018-03-23 01:39:23","2018-03-23 07:39:23","57.0","89.0","8.0","3.5",NULL
27,"4",1,"Volkswagen",2009,"AZ",2,"2017-11-29 13:13:39","2017-11-29 13:43:21","73.9","23.0","10.0","4.6",NULL
43,"21",4,"Saab",1995,"PA",2,"2016-11-01 15:44:07","2016-11-01 21:44:07","60.1","53.0","10.0","10.4",NULL
47,"20",1,"Accura",1996,"AL",3,"2019-11-01 15:31:51","2019-11-01 17:17:16","57.0","37.0","10.0","8.0","0.0"
50,"7",1,"Chevrolet",2008,"FL",2,"2018-12-04 07:53:47","2018-12-04 09:54:54","64.0","87.0","10.0","11.5",NULL
35,"4",1,"Saab",1998,"CA",3,"2019-11-07 09:53:00","2019-11-07 11:29:17","65.0","54.0","6.0","0.0","0.0"
41,"17",3,"Saab",1999,"AZ",2,"2020-09-27 13:48:24","2020-09-27 14:18:24","85.0","10.0","10.0","7.0","0.0"
47,"20",3,"Audi",2002,"SC",2,"2019-03-11 15:14:08","2019-03-11 16:36:21","68.0","33.0","10.0","3.5",NULL
42,"10",1,"Saab",1996,"CA",2,"2020-04-19 11:32:19","2020-04-19 12:01:58","68.0","56.0","10.0","9.0","0.0"
41,"8",1,"BMW",1999,"IL",2,"2018-02-20 14:20:46","2018-02-20 20:20:46","52.0","100.0","6.0","5.8","0.01"
38,"6",1,"BMW",2007,"CA",2,"2020-01-26 03:01:00","2020-01-26 05:52:51","51.0","86.0","5.0","0.0","0.0"
35,"4",1,"Jeep",2005,"NY",2,"2018-10-17 07:56:39","2018-10-17 08:26:05","46.9","80.0","10.0","9.2",NULL
36,"17",3,"Ford",1996,"SC",2,"2018-07-05 19:43:22","2018-07-05 20:13:03","87.8","55.0","10.0","4.6",NULL
30,"15",3,"Audi",2013,"GA",3,"2017-03-21 08:00:10","2017-03-21 08:59:50","60.8","59.0","10.0",NULL,NULL
45,"9",1,"Honda",2006,"FL",2,"2020-09-24 23:10:06","2020-09-25 02:56:01","76.0","94.0","10.0","5.0","0.0"
36,"17",1,"Volkswagen",2006,"LA",2,"2019-01-16 14:56:39","2019-01-16 15:41:26","59.0","53.0","10.0",NULL,NULL
37,"13",1,"Nissan",2002,"NY",2,"2018-11-06 10:54:53","2018-11-06 11:20:52","54.0","100.0","1.0","6.9",NULL
31,"5",1,"Mercedes",2002,"CA",3,"2017-06-08 06:52:06","2017-06-08 12:52:06","57.2","82.0","10.0","3.5",NULL
38,"23",3,"Saab",1998,"NY",3,"2018-01-04 12:11:44","2018-01-04 12:41:23","19.0","68.0","8.0","17.3","0.0"
31,"1",2,"BMW",2003,"MN",3,"2017-12-14 06:37:36","2017-12-14 07:18:59","17.1","88.0","10.0","3.5",NULL
33,"17",4,"Mercedes",1996,"WA",4,"2017-11-09 06:08:46","2017-11-09 12:08:46","34.0","89.0","1.2",NULL,"0.0"
57,"3",1,"Volkswagen",2000,"ME",2,"2018-08-16 14:44:33","2018-08-16 15:14:03","79.0","44.0","10.0","12.7",NULL
41,"17",3,"Mercedes",2014,"CA",3,"2019-04-17 08:38:09","2019-04-17 10:07:48","56.0","75.0","10.0","0.0","0.0"
39,"23",3,"Chevrolet",2015,"IL",2,"2018-03-06 17:08:49","2018-03-06 17:53:36","37.0","82.0","10.0","8.1",NULL
45,"13",1,"Accura",1995,"IN",4,"2020-07-31 12:29:23","2020-07-31 14:00:52","79.0","54.0","10.0","9.0","0.0"
43,"17",1,"Nissan",1997,"IL",2,"2016-07-21 05:27:12","2016-07-21 06:12:12","75.9","87.0","9.0","6.9",NULL
33,"2",1,"Ford",2002,"CA",2,"2018-10-22 12:12:00","2018-10-22 12:41:16","72.0","61.0","7.0","8.1",NULL
41,"23",3,"Dodge",2004,"NJ",2,"2020-02-11 05:49:00","2020-02-11 10:01:41","46.0","93.0","2.0","3.0","0.06"
46,"17",1,"Volkswagen",2007,"VA",3,"2016-06-25 03:06:58","2016-06-25 09:06:58","72.0","78.0","10.0","6.9",NULL
44,"3",1,"Ford",2012,"CT",2,"2020-12-08 19:10:36","2020-12-08 20:53:03","29.0","67.0","10.0","9.0","0.0"
30,"16",1,"Jeep",2015,"TX",2,"2020-11-20 19:03:00","2020-11-20 21:47:40","73.0","22.0","10.0","6.0",NULL
62,"13",3,"Saab",2012,"CA",2,"2019-09-28 20:56:00","2019-09-28 22:07:42","34.0","92.0","1.0","13.0","0.01"
23,"8",1,"Chevrolet",2007,"FL",2,"2020-09-29 12:58:00","2020-09-30 03:14:07","88.0","65.0","10.0","13.0","0.0"
61,"23",1,"Mercedes",1998,"AL",2,"2019-04-30 08:15:49","2019-04-30 09:15:38","71.0","66.0","10.0","0.0","0.0"
29,"15",3,"Chevrolet",2004,"CA",2,"2020-10-31 06:54:00","2020-10-31 08:12:37","52.0","80.0","7.0","0.0","0.0"
28,"3",1,"Dodge",1998,"NJ",2,"2017-08-18 09:24:40","2017-08-18 09:54:00","73.8","91.0","4.0",NULL,"0.02"
28,"4",3,"Accura",2000,"CT",2,"2020-02-05 07:38:44","2020-02-06 00:00:00","37.0","73.0","10.0","7.0","0.0"
44,"8",1,"Audi",2002,"FL",2,"2016-07-20 08:42:29","2016-07-20 09:12:29","82.9","82.0","10.0","11.5",NULL
43,"21",1,"Volkswagen",2003,"CA",2,"2020-12-27 21:31:00","2020-12-27 23:31:03","56.0","80.0","10.0","0.0","0.0"
58,"23",1,"Dodge",2004,"CA",2,"2020-10-14 03:09:00","2020-10-14 04:45:00","64.0","84.0","10.0","3.0","0.0"
34,"8",1,"Dodge",2015,"AZ",4,"2020-01-10 10:14:12","2020-01-10 10:42:02","22.0","85.0","10.0","0.0","0.0"
41,"21",1,"Suburu",2005,"PA",2,"2020-12-07 01:26:05","2020-12-07 08:57:56","25.0","75.0","10.0","0.0","0.0"
29,"5",1,"Accura",2005,"NJ",2,"2016-03-28 07:49:43","2016-03-28 13:49:43","48.0","89.0","8.0","4.6","0.02"
43,"12",3,"Chevrolet",2007,"TX",2,"2018-12-17 15:03:15","2018-12-17 15:32:51","68.0","31.0","10.0",NULL,NULL
39,"7",3,"Dodge",1997,"CA",3,"2019-12-16 19:18:00","2019-12-16 20:18:21","43.0","74.0","10.0","3.0","0.0"
43,"0",1,"Chevrolet",2011,"GA",3,"2019-07-02 19:18:44","2019-07-02 19:47:55","91.0","47.0","10.0","8.0","0.0"
22,"14",1,"Suburu",2009,"UT",2,"2018-02-20 08:26:31","2018-02-20 14:26:31","16.5","96.0","10.0","4.6",NULL
32,"13",1,"Chevrolet",1995,"TX",2,"2020-10-19 08:09:06","2020-10-19 09:27:13","77.0","90.0","5.0","6.0","0.0"
41,"1",1,"Suburu",1999,"NC",2,"2020-02-26 17:22:22","2020-02-26 18:07:04","60.0","60.0","10.0","20.0","0.0"
31,"23",1,"Suburu",1997,"AL",2,"2019-03-05 08:16:55","2019-03-05 08:46:45","28.0","61.0","10.0","10.4",NULL
43,"1",1,"Toyota",2006,"PA",2,"2017-01-06 05:54:54","2017-01-06 06:24:39","26.1","81.0","10.0","6.9",NULL
26,"9",1,"Saab",2007,"LA",2,"2020-11-20 18:21:00","2020-11-20 20:43:39","68.0","70.0","10.0","7.0","0.0"
34,"3",1,"Dodge",1999,"IL",3,"2018-03-04 03:36:34","2018-03-04 09:36:34","34.0","67.0","10.0","8.1",NULL
43,"0",1,"Accura",2006,"TN",2,"2019-11-13 08:56:57","2019-11-13 09:56:45","26.0","66.0","10.0","8.0","0.0"
45,"13",3,"Jeep",2015,"CA",2,"2020-06-26 21:03:00","2020-06-26 21:35:28","72.0","55.0","10.0","7.0","0.0"
48,"18",3,"Volkswagen",2001,"CT",2,"2019-01-09 17:53:15","2019-01-09 18:22:17","39.9","45.0","10.0","18.4",NULL
33,"17",3,"Nissan",2006,"CA",3,"2018-05-31 05:14:11","2018-05-31 06:13:50","57.2","100.0","2.0","8.1",NULL
42,"11",1,"Honda",1998,"CA",2,"2019-09-05 13:46:00","2019-09-05 14:19:33","98.0","26.0","10.0","8.0","0.0"
34,"0",1,"Chevrolet",2003,"FL",1,"2020-03-19 07:34:19","2020-03-19 08:09:17","66.0","90.0","10.0","3.0","0.0"
51,"14",3,"Suburu",2007,"TX",2,"2020-12-07 22:12:02.000000000","2020-12-08 00:51:02.000000000","50.0","66.0","10.0","0.0","0.0"
33,"4",1,"BMW",2004,"MA",2,"2020-12-17 06:19:00","2020-12-17 08:17:41","30.0","100.0","1.0","20.0","0.0"
50,"2",3,"Volkswagen",2011,"LA",2,"2017-11-17 12:29:15","2017-11-17 12:58:40","78.1","43.0","10.0","12.7",NULL
39,"9",3,"Toyota",2012,"UT",2,"2019-12-13 04:54:00","2019-12-13 05:51:00","41.0","79.0","10.0","6.0","0.02"
55,"21",4,"Dodge",2007,"PA",2,"2020-02-12 06:19:41","2020-02-12 07:15:50","33.0","72.0","9.0","0.0","0.0"
41,"0",3,"Mercedes",2008,"CA",2,"2018-07-18 18:02:02","2018-07-18 18:31:50","91.0","32.0","10.0","13.8",NULL
39,"17",3,"Audi",2010,"PA",3,"2020-02-21 20:48:15","2020-02-21 21:52:42","26.0","53.0","10.0","0.0","0.0"
31,"21",3,"Dodge",1995,"CA",2,"2019-10-23 08:53:00","2019-10-23 09:47:31","57.0","63.0","10.0","0.0",NULL
44,"20",3,"Jeep",2010,"FL",2,"2019-08-06 08:25:01","2019-08-06 08:51:44","82.0","71.0","10.0","5.0","0.0"
38,"5",1,"Ford",2003,"CA",2,"2016-12-16 14:24:33","2016-12-16 15:09:16","61.0","56.0","10.0","5.8",NULL
31,"7",1,"Mercedes",1995,"CA",2,"2019-12-08 03:51:00","2019-12-08 07:26:54","61.0","87.0","5.0","0.0","0.11"
40,"6",1,"Accura",2001,"SC",2,"2018-05-07 15:47:54","2018-05-07 16:47:40","80.1","32.0","10.0","9.2",NULL
55,"2",4,"Chevrolet",1997,"MN",3,"2019-01-02 16:42:06","2019-01-02 17:12:05","21.0","68.0","10.0","5.8",NULL
58,"19",3,"Mercedes",2004,"VA",2,"2016-08-19 17:44:57","2016-08-19 23:44:57","77.0","83.0","10.0","4.6",NULL
35,"21",3,"Nissan",2012,"TX",3,"2020-04-02 18:46:11","2020-04-02 19:31:11","70.0","85.0","10.0","8.0","0.0"
35,"3",3,"Dodge",1995,"NJ",3,"2018-03-20 16:06:17","2018-03-20 16:50:14","37.9","33.0","10.0","12.7",NULL
32,"22",1,"Jeep",1996,"CA",2,"2018-10-10 08:27:10","2018-10-10 08:56:43","61.0","70.0","10.0","4.6",NULL
36,"22",1,"Accura",1995,"CA",3,"2016-06-24 17:27:07","2016-06-24 18:27:07","77.0","54.0","10.0","13.8",NULL
60,"16",1,"Saab",2005,"AZ",1,"2020-05-03 19:57:51","2020-05-03 20:57:51","91.0","14.0","10.0","8.0","0.0"
35,"0",1,"Nissan",1997,"NJ",2,"2020-02-18 17:24:00","2020-02-18 18:17:00","50.0","77.0","10.0","6.0","0.0"
31,"1",3,"Nissan",1997,"CA",2,"2019-11-13 03:18:00","2019-11-13 03:49:48","48.0","57.0","10.0","3.0","0.0"
57,"19",3,"Jeep",2007,"VA",2,"2020-09-25 14:01:52","2020-09-25 17:08:49","58.0","96.0","3.0","7.0","0.11"
43,"0",3,"Jeep",2015,"CA",3,"2018-01-20 09:37:47","2018-01-20 10:07:25","55.0","40.0","10.0","6.9",NULL
30,"2",3,"Volkswagen",2015,"MN",3,"2019-02-18 11:49:51","2019-02-18 12:19:37","16.0","68.0","10.0",NULL,NULL
50,"5",3,"Mercedes",2012,"TX",2,"2017-09-20 13:13:51","2017-09-20 13:55:00","91.9","52.0","10.0","19.6",NULL
37,"6",1,"Suburu",2003,"PA",2,"2019-01-30 12:22:11","2019-01-30 12:51:00","-4.0","65.0","0.8","13.8","0.0"
39,"21",3,"Suburu",2007,"CO",2,"2018-05-11 15:28:30","2018-05-11 15:57:53","72.0","46.0","10.0","12.7",NULL
46,"11",3,"Jeep",2001,"SC",2,"2017-11-29 15:23:38","2017-11-29 21:23:38","71.1","31.0","10.0","4.6",NULL
61,"3",1,"Suburu",2007,"TX",3,"2016-11-08 10:09:55","2016-11-08 16:09:55","63.0","90.0","5.0","5.8",NULL
37,"4",3,"Audi",2005,"VA",2,"2020-10-20 20:27:30","2020-10-21 00:24:00","60.0","83.0","10.0","0.0","0.0"
46,"2",3,"Volkswagen",2011,"CA",2,"2020-02-14 02:17:00","2020-02-14 06:28:56","45.0","86.0","10.0","5.0","0.0"
39,"22",1,"Chevrolet",1995,"CA",2,"2018-05-31 11:39:10","2018-05-31 12:08:50","70.0","61.0","10.0","8.1",NULL
37,"8",1,"Toyota",2000,"SC",2,"2019-12-13 19:26:42","2019-12-13 20:15:47","47.0","97.0","5.0","0.0","0.0"
33,"14",3,"Saab",1995,"CA",2,"2020-04-09 17:31:00","2020-04-09 18:03:34","52.0","86.0","7.0","5.0","0.03"
28,"14",4,"Toyota",2006,"NY",3,"2020-03-23 14:18:52","2020-03-23 15:23:50","41.0","100.0","2.0","24.0","0.04"
32,"5",1,"Audi",2002,"CA",2,"2017-04-17 17:21:35","2017-04-17 23:21:35","75.9","56.0","10.0","11.5",NULL
61,"18",1,"Volkswagen",2003,"SC",2,"2020-11-11 21:08:15","2020-11-11 22:48:54","71.0","93.0","9.0","5.0","0.06"
40,"20",3,"Dodge",2003,"CA",2,"2019-08-29 08:39:37","2019-08-29 09:09:11","77.0","64.0","8.0","3.0","0.0"
38,"0",3,"Volkswagen",2003,"NC",2,"2018-11-29 18:10:39","2018-11-29 18:40:23","45.0","48.0","10.0",NULL,NULL
61,"1",3,"Nissan",2005,"CA",2,"2019-12-24 15:47:00","2019-12-24 16:53:27","59.0","62.0","10.0","10.0","0.0"
61,"10",1,"Suburu",2009,"OR",2,"2019-05-06 06:04:15","2019-05-06 10:05:00","39.0","73.0","10.0","5.0","0.0"
29,"12",1,"Dodge",2009,"MN",2,"2020-12-21 05:09:31","2020-12-21 06:24:31","35.0","85.0","10.0","13.0","0.0"
41,"6",1,"Chevrolet",2011,"CO",4,"2019-03-10 19:04:52","2019-03-10 19:34:28","40.1","58.0","10.0","5.8",NULL
33,"1",1,"Nissan",2003,"IL",2,"2020-02-13 06:10:05","2020-02-13 06:59:42","20.0","89.0","1.0","21.0","0.01"
48,"21",3,"BMW",2005,"NY",2,"2020-10-10 05:42:40","2020-10-10 07:52:36","59.0","78.0","10.0","15.0","0.0"
40,"3",3,"Ford",2008,"PA",2,"2020-12-30 04:28:00","2020-12-30 05:10:30","24.0","77.0","10.0","0.0","0.0"
27,"14",4,"Toyota",2012,"IA",2,"2018-11-19 06:19:08","2018-11-19 07:18:43","23.0","81.0","10.0","4.6",NULL
30,"19",3,"Dodge",2007,"MN",2,"2018-10-23 06:52:55","2018-10-23 07:22:32","30.0","82.0","10.0","3.5",NULL
34,"7",1,"Honda",1998,"CA",2,"2016-04-28 18:24:14","2016-04-28 19:09:14","62.1","65.0","10.0","3.5",NULL
34,"0",1,"Volkswagen",2012,"CT",3,"2017-07-11 17:03:20","2017-07-11 23:03:20","82.0","62.0","10.0","9.2",NULL
39,"6",1,"Nissan",2011,"CA",2,"2018-03-05 06:05:32","2018-03-05 06:34:47","51.0","24.0","10.0","18.0","0.0"
32,"0",1,"BMW",1995,"SC",2,"2018-06-12 11:25:55","2018-06-12 12:25:22","69.1","87.0","6.0","9.2",NULL
39,"9",3,"Suburu",2015,"AR",2,"2020-10-28 09:03:30.000000000","2020-10-28 12:05:30.000000000","48.0","100.0","9.0","12.0","0.02"
32,"23",1,"Toyota",2003,"CA",2,"2018-02-16 12:07:00","2018-02-16 12:51:43","70.0","11.0","10.0","8.1",NULL
48,"13",3,"Saab",1995,"CA",2,"2020-11-14 05:26:00","2020-11-14 07:03:12","48.0","83.0","9.0","3.0","0.0"
47,"0",3,"Jeep",1999,"FL",2,"2020-10-11 20:46:00","2020-10-11 22:07:04","79.0","88.0","10.0","3.0","0.0"
56,"7",1,"Mercedes",2004,"AL",3,"2020-05-22 11:45:01","2020-05-22 12:44:04","82.0","67.0","10.0","7.0","0.0"
